date,iso_code,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million
2023-05-02,DEU,11.743,0.123,23.21
2023-05-03,DEU,12.469,0.17,27.324
2023-05-04,DEU,12.497,0.168,27.48
2023-05-05,DEU,12.66,0.149,27.6
2023-05-06,DEU,12.713,0.147,27.528
2023-05-07,DEU,12.642,0.151,27.252
2023-05-08,DEU,12.588,0.149,26.952
2023-05-09,DEU,15.492,0.164,33.753
2023-05-10,DEU,13.782,0.093,27.852
2023-05-11,DEU,12.864,0.079,25.801
2023-05-12,DEU,12.074,0.077,24.193
2023-05-13,DEU,11.304,0.063,23.222
2023-05-14,DEU,11.179,0.06,23.03
2023-05-15,DEU,11.095,0.06,22.874
2023-05-16,DEU,9.478,0.045,20.559
2023-05-17,DEU,,0.034,18.556
2023-05-18,DEU,,,18.1
2023-05-19,DEU,,,15.329
2023-05-20,DEU,,,13.842
2023-05-21,DEU,,,13.566
2023-05-22,DEU,,,13.338
2020-01-03,SWE,,,
2020-01-04,SWE,,,
2020-01-05,SWE,,,
2020-01-06,SWE,,,
2020-01-07,SWE,,,
2020-01-08,SWE,0.0,0.0,
2020-01-09,SWE,0.0,0.0,
2020-01-10,SWE,0.0,0.0,
2020-01-11,SWE,0.0,0.0,
2020-01-12,SWE,0.0,0.0,
2020-01-13,SWE,0.0,0.0,
2020-01-14,SWE,0.0,0.0,
2020-01-15,SWE,0.0,0.0,
2020-01-16,SWE,0.0,0.0,
2020-01-17,SWE,0.0,0.0,
2020-01-18,SWE,0.0,0.0,
2020-01-19,SWE,0.0,0.0,
2020-01-20,SWE,0.0,0.0,
2020-01-21,SWE,0.0,0.0,
2020-01-22,SWE,0.0,0.0,
2020-01-23,SWE,0.0,0.0,
2020-01-24,SWE,0.0,0.0,
2020-01-25,SWE,0.0,0.0,
2020-01-26,SWE,0.0,0.0,
2020-01-27,SWE,0.0,0.0,
2020-01-28,SWE,0.0,0.0,
2020-01-29,SWE,0.0,0.0,
2020-01-30,SWE,0.0,0.0,
2020-01-31,SWE,0.014,0.0,
2020-02-01,SWE,0.014,0.0,
2020-02-02,SWE,0.014,0.0,
2020-02-03,SWE,0.014,0.0,
2020-02-04,SWE,0.014,0.0,
2020-02-05,SWE,0.014,0.0,
2020-02-06,SWE,0.014,0.0,
2020-02-07,SWE,0.0,0.0,
2020-02-08,SWE,0.0,0.0,
2020-02-09,SWE,0.0,0.0,
2020-02-10,SWE,0.0,0.0,
2020-02-11,SWE,0.0,0.0,
2020-02-12,SWE,0.0,0.0,
2020-02-13,SWE,0.0,0.0,
2020-02-14,SWE,0.0,0.0,
2020-02-15,SWE,0.0,0.0,
2020-02-16,SWE,0.0,0.0,
2020-02-17,SWE,0.0,0.0,
2020-02-18,SWE,0.0,0.0,
2020-02-19,SWE,0.0,0.0,
2020-02-20,SWE,0.0,0.0,
2020-02-21,SWE,0.0,0.0,
2020-02-22,SWE,0.0,0.0,
2020-02-23,SWE,0.0,0.0,
2020-02-24,SWE,0.0,0.0,
2020-02-25,SWE,0.0,0.0,
2020-02-26,SWE,0.0,0.0,
2020-02-27,SWE,0.014,0.0,
2020-02-28,SWE,0.027,0.0,
2020-02-29,SWE,0.135,0.0,
2020-03-01,SWE,0.176,0.0,
2020-03-02,SWE,0.176,0.0,
2020-03-03,SWE,0.244,0.0,
2020-03-04,SWE,0.42,0.0,
2020-03-05,SWE,0.813,0.0,
2020-03-06,SWE,1.138,0.0,
2020-03-07,SWE,1.828,0.0,
2020-03-08,SWE,2.234,0.0,
2020-03-09,SWE,2.857,0.0,
2020-03-10,SWE,4.157,0.0,
2020-03-11,SWE,5.308,0.0,
2020-03-12,SWE,7.556,0.014,
2020-03-13,SWE,9.263,0.014,
2020-03-14,SWE,10.522,0.027,
2020-03-15,SWE,11.037,0.041,
2020-03-16,SWE,11.348,0.068,
2020-03-17,SWE,11.104,0.095,
2020-03-18,SWE,11.389,0.108,
2020-03-19,SWE,10.698,0.176,
2020-03-20,SWE,10.59,0.271,
2020-03-21,SWE,10.969,0.379,
2020-03-22,SWE,11.849,0.474,
2020-03-23,SWE,12.513,0.596,
2020-03-24,SWE,13.853,0.718,
2020-03-25,SWE,15.356,0.989,
2020-03-26,SWE,17.645,1.205,
2020-03-27,SWE,19.581,1.53,
2020-03-28,SWE,22.087,1.842,
2020-03-29,SWE,24.308,2.207,
2020-03-30,SWE,26.501,2.573,
2020-03-31,SWE,29.67,3.033,
2020-04-01,SWE,32.974,3.399,
2020-04-02,SWE,35.303,3.819,
2020-04-03,SWE,38.933,4.347,
2020-04-04,SWE,42.142,4.997,
2020-04-05,SWE,42.914,5.471,
2020-04-06,SWE,43.726,6.107,
2020-04-07,SWE,43.361,6.717,
2020-04-08,SWE,46.949,7.204,
2020-04-09,SWE,49.224,8.044,
2020-04-10,SWE,50.457,8.26,
2020-04-11,SWE,48.453,8.396,
2020-04-12,SWE,48.967,8.829,
2020-04-13,SWE,50.646,8.992,
2020-04-14,SWE,51.296,8.911,
2020-04-15,SWE,47.775,9.005,
2020-04-16,SWE,47.098,9.005,
2020-04-17,SWE,46.8,9.344,
2020-04-18,SWE,49.983,9.249,
2020-04-19,SWE,51.838,9.032,
2020-04-20,SWE,50.809,8.897,
2020-04-21,SWE,51.134,8.911,
2020-04-22,SWE,54.221,8.518,
2020-04-23,SWE,55.833,8.003,
2020-04-24,SWE,57.661,7.665,
2020-04-25,SWE,58.907,7.746,
2020-04-26,SWE,58.108,7.57,
2020-04-27,SWE,56.916,7.394,
2020-04-28,SWE,58.297,7.245,
2020-04-29,SWE,58.771,7.529,
2020-04-30,SWE,59.801,7.61,
2020-05-01,SWE,58.148,7.502,
2020-05-02,SWE,54.777,7.353,
2020-05-03,SWE,52.42,7.34,
2020-05-04,SWE,51.892,7.353,
2020-05-05,SWE,50.728,7.475,
2020-05-06,SWE,49.577,7.326,
2020-05-07,SWE,48.845,7.191,
2020-05-08,SWE,50.863,7.218,
2020-05-09,SWE,53.152,6.974,
2020-05-10,SWE,55.995,6.92,
2020-05-11,SWE,56.239,6.893,
2020-05-12,SWE,55.941,6.649,
2020-05-13,SWE,57.255,6.5,
2020-05-14,SWE,56.618,6.189,
2020-05-15,SWE,54.885,5.728,
2020-05-16,SWE,54.709,5.701,
2020-05-17,SWE,52.664,5.43,
2020-05-18,SWE,52.393,5.146,
2020-05-19,SWE,52.055,5.065,
2020-05-20,SWE,50.863,4.794,
2020-05-21,SWE,52.353,4.821,
2020-05-22,SWE,51.716,4.916,
2020-05-23,SWE,49.604,4.889,
2020-05-24,SWE,50.213,4.983,
2020-05-25,SWE,49.549,4.875,
2020-05-26,SWE,50.362,4.645,
2020-05-27,SWE,51.445,4.469,
2020-05-28,SWE,51.337,4.279,
2020-05-29,SWE,53.558,4.103,
2020-05-30,SWE,56.821,3.886,
2020-05-31,SWE,57.214,3.656,
2020-06-01,SWE,57.959,3.683,
2020-06-02,SWE,60.098,3.643,
2020-06-03,SWE,62.184,3.751,
2020-06-04,SWE,65.515,3.616,
2020-06-05,SWE,69.104,3.67,
2020-06-06,SWE,74.155,3.629,
2020-06-07,SWE,78.867,3.507,
2020-06-08,SWE,81.535,3.331,
2020-06-09,SWE,81.928,3.318,
2020-06-10,SWE,82.429,3.277,
2020-06-11,SWE,87.724,3.426,
2020-06-12,SWE,91.163,3.304,
2020-06-13,SWE,93.642,3.196,
2020-06-14,SWE,97.054,3.25,
2020-06-15,SWE,96.458,3.169,
2020-06-16,SWE,96.567,3.06,
2020-06-17,SWE,100.25,2.993,
2020-06-18,SWE,100.521,2.898,
2020-06-19,SWE,103.243,2.817,
2020-06-20,SWE,101.618,2.83,
2020-06-21,SWE,97.095,2.776,
2020-06-22,SWE,95.781,2.708,
2020-06-23,SWE,97.338,2.573,
2020-06-24,SWE,98.693,2.532,
2020-06-25,SWE,101.929,2.397,
2020-06-26,SWE,98.977,2.316,
2020-06-27,SWE,98.909,2.058,
2020-06-28,SWE,99.681,1.855,
2020-06-29,SWE,100.954,1.869,
2020-06-30,SWE,99.952,1.815,
2020-07-01,SWE,93.168,1.747,
2020-07-02,SWE,79.477,1.652,
2020-07-03,SWE,71.501,1.544,
2020-07-04,SWE,64.594,1.503,
2020-07-05,SWE,59.3,1.517,
2020-07-06,SWE,57.945,1.327,
2020-07-07,SWE,51.513,1.314,
2020-07-08,SWE,44.336,1.205,
2020-07-09,SWE,42.277,1.138,
2020-07-10,SWE,37.497,1.138,
2020-07-11,SWE,33.096,1.219,
2020-07-12,SWE,32.338,1.151,
2020-07-13,SWE,29.508,1.138,
2020-07-14,SWE,28.411,1.097,
2020-07-15,SWE,28.871,1.043,
2020-07-16,SWE,25.54,0.989,
2020-07-17,SWE,24.646,0.867,
2020-07-18,SWE,23.495,0.772,
2020-07-19,SWE,21.911,0.785,
2020-07-20,SWE,21.965,0.772,
2020-07-21,SWE,21.437,0.691,
2020-07-22,SWE,20.272,0.677,
2020-07-23,SWE,20.407,0.677,
2020-07-24,SWE,19.757,0.664,
2020-07-25,SWE,19.46,0.609,
2020-07-26,SWE,18.742,0.474,
2020-07-27,SWE,17.821,0.406,
2020-07-28,SWE,17.008,0.406,
2020-07-29,SWE,17.78,0.366,
2020-07-30,SWE,17.835,0.298,
2020-07-31,SWE,18.945,0.23,
2020-08-01,SWE,18.891,0.217,
2020-08-02,SWE,21.125,0.23,
2020-08-03,SWE,21.071,0.244,
2020-08-04,SWE,22.344,0.217,
2020-08-05,SWE,23.021,0.19,
2020-08-06,SWE,24.7,0.19,
2020-08-07,SWE,25.729,0.244,
2020-08-08,SWE,27.382,0.244,
2020-08-09,SWE,26.799,0.23,
2020-08-10,SWE,27.273,0.244,
2020-08-11,SWE,27.693,0.217,
2020-08-12,SWE,28.83,0.244,
2020-08-13,SWE,29.074,0.271,
2020-08-14,SWE,28.871,0.284,
2020-08-15,SWE,28.384,0.271,
2020-08-16,SWE,27.923,0.271,
2020-08-17,SWE,27.788,0.217,
2020-08-18,SWE,27.49,0.23,
2020-08-19,SWE,26.095,0.23,
2020-08-20,SWE,24.849,0.203,
2020-08-21,SWE,24.443,0.163,
2020-08-22,SWE,23.82,0.217,
2020-08-23,SWE,22.926,0.217,
2020-08-24,SWE,22.845,0.257,
2020-08-25,SWE,22.845,0.23,
2020-08-26,SWE,21.599,0.19,
2020-08-27,SWE,20.15,0.203,
2020-08-28,SWE,18.376,0.19,
2020-08-29,SWE,16.765,0.135,
2020-08-30,SWE,16.372,0.135,
2020-08-31,SWE,16.25,0.135,
2020-09-01,SWE,16.088,0.149,
2020-09-02,SWE,15.397,0.176,
2020-09-03,SWE,14.977,0.176,
2020-09-04,SWE,16.115,0.19,
2020-09-05,SWE,17.239,0.176,
2020-09-06,SWE,17.78,0.163,
2020-09-07,SWE,18.038,0.163,
2020-09-08,SWE,18.349,0.149,
2020-09-09,SWE,19.229,0.122,
2020-09-10,SWE,20.597,0.122,
2020-09-11,SWE,20.164,0.122,
2020-09-12,SWE,20.556,0.176,
2020-09-13,SWE,21.03,0.19,
2020-09-14,SWE,21.559,0.176,
2020-09-15,SWE,22.033,0.19,
2020-09-16,SWE,22.791,0.19,
2020-09-17,SWE,23.008,0.19,
2020-09-18,SWE,24.836,0.176,
2020-09-19,SWE,26.813,0.135,
2020-09-20,SWE,27.801,0.135,
2020-09-21,SWE,28.167,0.163,
2020-09-22,SWE,28.79,0.163,
2020-09-23,SWE,30.767,0.163,
2020-09-24,SWE,33.787,0.135,
2020-09-25,SWE,35.832,0.135,
2020-09-26,SWE,38.445,0.176,
2020-09-27,SWE,39.068,0.19,
2020-09-28,SWE,39.529,0.149,
2020-09-29,SWE,41.045,0.135,
2020-09-30,SWE,43.415,0.149,
2020-10-01,SWE,45.257,0.203,
2020-10-02,SWE,46.516,0.203,
2020-10-03,SWE,47.627,0.19,
2020-10-04,SWE,49.468,0.203,
2020-10-05,SWE,49.319,0.23,
2020-10-06,SWE,49.265,0.244,
2020-10-07,SWE,51.608,0.271,
2020-10-08,SWE,53.531,0.257,
2020-10-09,SWE,56.253,0.257,
2020-10-10,SWE,57.214,0.284,
2020-10-11,SWE,57.864,0.311,
2020-10-12,SWE,57.932,0.298,
2020-10-13,SWE,61.493,0.311,
2020-10-14,SWE,63.254,0.271,
2020-10-15,SWE,65.109,0.257,
2020-10-16,SWE,66.03,0.284,
2020-10-17,SWE,71.392,0.244,
2020-10-18,SWE,73.938,0.23,
2020-10-19,SWE,76.105,0.217,
2020-10-20,SWE,77.92,0.23,
2020-10-21,SWE,82.971,0.271,
2020-10-22,SWE,91.136,0.284,
2020-10-23,SWE,101.482,0.366,
2020-10-24,SWE,110.799,0.433,
2020-10-25,SWE,121.362,0.488,
2020-10-26,SWE,123.975,0.582,
2020-10-27,SWE,128.011,0.677,
2020-10-28,SWE,143.245,0.745,
2020-10-29,SWE,167.864,0.826,
2020-10-30,SWE,189.477,0.826,
2020-10-31,SWE,219.12,0.853,
2020-11-01,SWE,239.568,0.921,
2020-11-02,SWE,250.171,1.11,
2020-11-03,SWE,256.942,1.232,
2020-11-04,SWE,273.111,1.381,
2020-11-05,SWE,287.912,1.544,
2020-11-06,SWE,307.981,1.72,
2020-11-07,SWE,313.371,1.936,
2020-11-08,SWE,333.196,2.126,
2020-11-09,SWE,344.029,2.126,
2020-11-10,SWE,373.225,2.329,
2020-11-11,SWE,385.264,2.532,
2020-11-12,SWE,401.88,2.614,
2020-11-13,SWE,412.984,2.695,
2020-11-14,SWE,443.805,2.803,
2020-11-15,SWE,431.103,2.952,
2020-11-16,SWE,424.116,3.182,
2020-11-17,SWE,408.123,3.209,
2020-11-18,SWE,407.595,3.331,
2020-11-19,SWE,397.465,3.643,
2020-11-20,SWE,425.158,3.886,
2020-11-21,SWE,407.933,4.049,
2020-11-22,SWE,421.191,4.225,
2020-11-23,SWE,432.579,4.496,
2020-11-24,SWE,450.63,4.74,
2020-11-25,SWE,467.097,5.065,
2020-11-26,SWE,482.061,5.322,
2020-11-27,SWE,472.5,5.512,
2020-11-28,SWE,486.096,5.782,
2020-11-29,SWE,477.064,5.769,
2020-11-30,SWE,481.546,5.647,
2020-12-01,SWE,476.17,5.809,
2020-12-02,SWE,478.134,5.796,
2020-12-03,SWE,484.647,5.823,
2020-12-04,SWE,485.771,6.053,
2020-12-05,SWE,497.634,6.121,
2020-12-06,SWE,511.704,6.026,
2020-12-07,SWE,498.839,6.446,
2020-12-08,SWE,502.929,6.324,
2020-12-09,SWE,524.961,6.148,
2020-12-10,SWE,550.027,6.189,
2020-12-11,SWE,546.059,6.31,
2020-12-12,SWE,551.192,6.568,
2020-12-13,SWE,573.861,6.906,
2020-12-14,SWE,590.842,6.771,
2020-12-15,SWE,587.484,7.258,
2020-12-16,SWE,581.458,7.719,
2020-12-17,SWE,587.226,8.098,
2020-12-18,SWE,627.134,8.504,
2020-12-19,SWE,629.843,8.26,
2020-12-20,SWE,615.908,8.423,
2020-12-21,SWE,625.32,8.734,
2020-12-22,SWE,647.339,8.491,
2020-12-23,SWE,641.841,8.558,
2020-12-24,SWE,676.399,8.355,
2020-12-25,SWE,614.053,7.976,
2020-12-26,SWE,544.665,8.45,
2020-12-27,SWE,510.228,8.64,
2020-12-28,SWE,502.861,8.707,
2020-12-29,SWE,529.01,9.317,
2020-12-30,SWE,559.845,9.046,
2020-12-31,SWE,547.427,9.087,
2021-01-01,SWE,574.01,9.384,
2021-01-02,SWE,571.64,9.127,
2021-01-03,SWE,565.736,9.195,
2021-01-04,SWE,559.588,8.978,
2021-01-05,SWE,558.112,8.504,
2021-01-06,SWE,540.155,8.775,
2021-01-07,SWE,466.61,8.667,
2021-01-08,SWE,468.627,8.572,
2021-01-09,SWE,510.228,8.734,
2021-01-10,SWE,540.087,8.599,
2021-01-11,SWE,534.17,8.721,
2021-01-12,SWE,502.563,8.762,
2021-01-13,SWE,472.609,8.707,
2021-01-14,SWE,493.829,8.829,
2021-01-15,SWE,461.261,8.721,
2021-01-16,SWE,441.151,8.599,
2021-01-17,SWE,406.281,8.518,
2021-01-18,SWE,391.832,8.098,
2021-01-19,SWE,357.476,7.868,
2021-01-20,SWE,349.324,7.908,
2021-01-21,SWE,326.994,7.854,
2021-01-22,SWE,319.586,7.759,
2021-01-23,SWE,313.046,7.34,
2021-01-24,SWE,315.862,7.082,
2021-01-25,SWE,314.468,6.947,
2021-01-26,SWE,311.394,6.771,
2021-01-27,SWE,304.0,6.432,
2021-01-28,SWE,292.611,5.985,
2021-01-29,SWE,267.857,5.539,
2021-01-30,SWE,275.047,5.525,
2021-01-31,SWE,279.476,5.43,
2021-02-01,SWE,279.706,5.268,
2021-02-02,SWE,275.196,5.092,
2021-02-03,SWE,276.943,4.767,
2021-02-04,SWE,271.96,4.74,
2021-02-05,SWE,285.881,4.401,
2021-02-06,SWE,272.434,4.103,
2021-02-07,SWE,267.518,3.778,
2021-02-08,SWE,265.473,3.643,
2021-02-09,SWE,264.85,3.548,
2021-02-10,SWE,261.506,3.304,
2021-02-11,SWE,269.847,2.966,
2021-02-12,SWE,275.372,3.006,
2021-02-13,SWE,279.557,2.898,
2021-02-14,SWE,285.502,2.79,
2021-02-15,SWE,288.183,2.776,
2021-02-16,SWE,293.546,2.559,
2021-02-17,SWE,295.401,2.519,
2021-02-18,SWE,303.688,2.614,
2021-02-19,SWE,308.157,2.41,
2021-02-20,SWE,314.373,2.37,
2021-02-21,SWE,314.508,2.424,
2021-02-22,SWE,319.762,2.329,
2021-02-23,SWE,328.389,2.356,
2021-02-24,SWE,344.625,2.234,
2021-02-25,SWE,344.788,2.126,
2021-02-26,SWE,354.213,2.153,
2021-02-27,SWE,361.715,2.058,
2021-02-28,SWE,366.13,1.923,
2021-03-01,SWE,361.295,1.977,
2021-03-02,SWE,365.195,1.964,
2021-03-03,SWE,375.825,2.099,
2021-03-04,SWE,374.377,2.004,
2021-03-05,SWE,375.094,1.991,
2021-03-06,SWE,368.147,1.95,
2021-03-07,SWE,372.819,1.855,
2021-03-08,SWE,375.649,1.747,
2021-03-09,SWE,364.22,1.747,
2021-03-10,SWE,360.686,1.706,
2021-03-11,SWE,366.861,1.733,
2021-03-12,SWE,372.941,1.693,
2021-03-13,SWE,385.467,1.747,
2021-03-14,SWE,392.252,1.842,
2021-03-15,SWE,386.686,1.909,
2021-03-16,SWE,396.599,1.869,
2021-03-17,SWE,408.217,1.801,
2021-03-18,SWE,423.181,1.774,
2021-03-19,SWE,428.652,1.801,
2021-03-20,SWE,434.231,1.693,
2021-03-21,SWE,440.014,1.774,
2021-03-22,SWE,447.313,1.72,
2021-03-23,SWE,446.947,1.652,
2021-03-24,SWE,458.674,1.639,
2021-03-25,SWE,475.94,1.598,
2021-03-26,SWE,484.458,1.652,
2021-03-27,SWE,496.483,1.801,
2021-03-28,SWE,507.533,1.72,
2021-03-29,SWE,512.963,1.706,
2021-03-30,SWE,516.687,1.801,
2021-03-31,SWE,527.724,1.828,
2021-04-01,SWE,535.632,1.936,
2021-04-02,SWE,543.906,1.977,
2021-04-03,SWE,551.246,1.977,
2021-04-04,SWE,526.965,1.964,
2021-04-05,SWE,519.775,1.923,
2021-04-06,SWE,521.684,1.936,
2021-04-07,SWE,499.286,1.896,
2021-04-08,SWE,492.976,1.869,
2021-04-09,SWE,503.592,1.828,
2021-04-10,SWE,514.277,1.855,
2021-04-11,SWE,544.38,1.76,
2021-04-12,SWE,557.123,1.801,
2021-04-13,SWE,562.106,1.693,
2021-04-14,SWE,589.948,1.801,
2021-04-15,SWE,580.049,1.882,
2021-04-16,SWE,578.763,1.923,
2021-04-17,SWE,562.716,1.801,
2021-04-18,SWE,554.008,1.923,
2021-04-19,SWE,555.688,1.909,
2021-04-20,SWE,545.423,1.896,
2021-04-21,SWE,527.399,1.964,
2021-04-22,SWE,535.7,1.909,
2021-04-23,SWE,516.511,1.788,
2021-04-24,SWE,503.795,1.815,
2021-04-25,SWE,498.176,1.72,
2021-04-26,SWE,487.911,1.774,
2021-04-27,SWE,492.732,1.72,
2021-04-28,SWE,489.062,1.679,
2021-04-29,SWE,481.452,1.639,
2021-04-30,SWE,477.159,1.679,
2021-05-01,SWE,476.116,1.679,
2021-05-02,SWE,478.621,1.666,
2021-05-03,SWE,478.107,1.557,
2021-05-04,SWE,478.093,1.666,
2021-05-05,SWE,474.938,1.53,
2021-05-06,SWE,465.973,1.476,
2021-05-07,SWE,463.062,1.354,
2021-05-08,SWE,460.624,1.3,
2021-05-09,SWE,456.873,1.395,
2021-05-10,SWE,456.047,1.449,
2021-05-11,SWE,447.814,1.49,
2021-05-12,SWE,438.023,1.449,
2021-05-13,SWE,421.597,1.368,
2021-05-14,SWE,397.249,1.49,
2021-05-15,SWE,361.173,1.639,
2021-05-16,SWE,354.321,1.544,
2021-05-17,SWE,350.949,1.503,
2021-05-18,SWE,346.169,1.327,
2021-05-19,SWE,323.568,1.314,
2021-05-20,SWE,298.393,1.259,
2021-05-21,SWE,288.21,1.165,
2021-05-22,SWE,284.662,1.002,
2021-05-23,SWE,256.752,0.975,
2021-05-24,SWE,246.082,0.948,
2021-05-25,SWE,233.718,0.88,
2021-05-26,SWE,207.948,0.867,
2021-05-27,SWE,180.973,0.894,
2021-05-28,SWE,139.345,0.826,
2021-05-29,SWE,111.977,0.772,
2021-05-30,SWE,89.985,0.677,
2021-05-31,SWE,107.969,0.636,
2021-06-01,SWE,117.502,0.664,
2021-06-02,SWE,118.098,0.569,
2021-06-03,SWE,117.367,0.528,
2021-06-04,SWE,130.76,0.515,
2021-06-05,SWE,140.131,0.596,
2021-06-06,SWE,146.536,0.596,
2021-06-07,SWE,123.163,0.528,
2021-06-08,SWE,104.109,0.515,
2021-06-09,SWE,82.456,0.555,
2021-06-10,SWE,75.157,0.569,
2021-06-11,SWE,70.39,0.528,
2021-06-12,SWE,63.552,0.352,
2021-06-13,SWE,60.383,0.339,
2021-06-14,SWE,59.53,0.298,
2021-06-15,SWE,52.881,0.284,
2021-06-16,SWE,36.861,0.257,
2021-06-17,SWE,26.176,0.19,
2021-06-18,SWE,45.961,0.163,
2021-06-19,SWE,47.545,0.19,
2021-06-20,SWE,40.707,0.19,
2021-06-21,SWE,38.567,0.23,
2021-06-22,SWE,47.748,0.203,
2021-06-23,SWE,54.587,0.217,
2021-06-24,SWE,59.232,0.19,
2021-06-25,SWE,34.626,0.203,
2021-06-26,SWE,26.908,0.19,
2021-06-27,SWE,26.759,0.163,
2021-06-28,SWE,26.853,0.122,
2021-06-29,SWE,23.685,0.122,
2021-06-30,SWE,20.231,0.095,
2021-07-01,SWE,22.683,0.108,
2021-07-02,SWE,21.491,0.095,
2021-07-03,SWE,25.486,0.081,
2021-07-04,SWE,25.418,0.108,
2021-07-05,SWE,25.337,0.108,
2021-07-06,SWE,24.944,0.081,
2021-07-07,SWE,26.542,0.095,
2021-07-08,SWE,22.452,0.081,
2021-07-09,SWE,21.802,0.068,
2021-07-10,SWE,20.475,0.054,
2021-07-11,SWE,20.529,0.027,
2021-07-12,SWE,20.502,0.041,
2021-07-13,SWE,20.881,0.041,
2021-07-14,SWE,20.895,0.014,
2021-07-15,SWE,22.141,0.014,
2021-07-16,SWE,23.888,0.027,
2021-07-17,SWE,25.364,0.027,
2021-07-18,SWE,25.418,0.041,
2021-07-19,SWE,25.499,0.027,
2021-07-20,SWE,28.004,0.027,
2021-07-21,SWE,29.995,0.027,
2021-07-22,SWE,33.137,0.041,
2021-07-23,SWE,34.64,0.041,
2021-07-24,SWE,36.089,0.054,
2021-07-25,SWE,36.089,0.041,
2021-07-26,SWE,36.035,0.041,
2021-07-27,SWE,38.892,0.041,
2021-07-28,SWE,40.747,0.041,
2021-07-29,SWE,41.749,0.041,
2021-07-30,SWE,43.699,0.054,
2021-07-31,SWE,46.976,0.054,
2021-08-01,SWE,46.882,0.054,
2021-08-02,SWE,46.868,0.054,
2021-08-03,SWE,51.093,0.054,
2021-08-04,SWE,55.251,0.054,
2021-08-05,SWE,57.918,0.041,
2021-08-06,SWE,60.6,0.041,
2021-08-07,SWE,62.387,0.068,
2021-08-08,SWE,62.414,0.068,
2021-08-09,SWE,62.441,0.095,
2021-08-10,SWE,66.991,0.095,
2021-08-11,SWE,70.241,0.108,
2021-08-12,SWE,73.004,0.108,
2021-08-13,SWE,75.997,0.108,
2021-08-14,SWE,78.678,0.095,
2021-08-15,SWE,78.705,0.108,
2021-08-16,SWE,78.8,0.095,
2021-08-17,SWE,82.767,0.095,
2021-08-18,SWE,84.514,0.122,
2021-08-19,SWE,87.466,0.135,
2021-08-20,SWE,87.304,0.135,
2021-08-21,SWE,87.724,0.135,
2021-08-22,SWE,87.629,0.135,
2021-08-23,SWE,87.534,0.149,
2021-08-24,SWE,86.559,0.217,
2021-08-25,SWE,85.747,0.244,
2021-08-26,SWE,89.01,0.271,
2021-08-27,SWE,92.287,0.257,
2021-08-28,SWE,90.513,0.23,
2021-08-29,SWE,90.54,0.23,
2021-08-30,SWE,90.568,0.271,
2021-08-31,SWE,99.343,0.244,
2021-09-01,SWE,95.984,0.203,
2021-09-02,SWE,90.391,0.19,
2021-09-03,SWE,92.504,0.257,
2021-09-04,SWE,98.002,0.298,
2021-09-05,SWE,97.975,0.325,
2021-09-06,SWE,98.043,0.339,
2021-09-07,SWE,95.659,0.352,
2021-09-08,SWE,100.765,0.379,
2021-09-09,SWE,104.746,0.488,
2021-09-10,SWE,105.491,0.515,
2021-09-11,SWE,108.104,0.623,
2021-09-12,SWE,108.118,0.636,
2021-09-13,SWE,107.996,0.664,
2021-09-14,SWE,107.427,0.718,
2021-09-15,SWE,103.568,0.758,
2021-09-16,SWE,100.697,0.731,
2021-09-17,SWE,94.129,0.785,
2021-09-18,SWE,84.894,0.731,
2021-09-19,SWE,84.88,0.731,
2021-09-20,SWE,84.866,0.704,
2021-09-21,SWE,71.88,0.65,
2021-09-22,SWE,68.86,0.664,
2021-09-23,SWE,62.888,0.691,
2021-09-24,SWE,59.841,0.609,
2021-09-25,SWE,58.284,0.596,
2021-09-26,SWE,58.284,0.596,
2021-09-27,SWE,58.365,0.596,
2021-09-28,SWE,56.876,0.582,
2021-09-29,SWE,56.253,0.528,
2021-09-30,SWE,57.742,0.488,
2021-10-01,SWE,57.702,0.474,
2021-10-02,SWE,57.458,0.46,
2021-10-03,SWE,57.471,0.488,
2021-10-04,SWE,57.39,0.528,
2021-10-05,SWE,59.083,0.555,
2021-10-06,SWE,57.634,0.582,
2021-10-07,SWE,57.485,0.636,
2021-10-08,SWE,57.119,0.677,
2021-10-09,SWE,55.765,0.718,
2021-10-10,SWE,55.955,0.718,
2021-10-11,SWE,56.077,0.664,
2021-10-12,SWE,55.115,0.664,
2021-10-13,SWE,57.39,0.636,
2021-10-14,SWE,56.767,0.582,
2021-10-15,SWE,55.792,0.528,
2021-10-16,SWE,55.318,0.433,
2021-10-17,SWE,55.291,0.433,
2021-10-18,SWE,55.169,0.433,
2021-10-19,SWE,54.56,0.447,
2021-10-20,SWE,53.395,0.433,
2021-10-21,SWE,53.273,0.379,
2021-10-22,SWE,54.749,0.379,
2021-10-23,SWE,59.205,0.406,
2021-10-24,SWE,66.138,0.366,
2021-10-25,SWE,70.458,0.311,
2021-10-26,SWE,63.159,0.311,
2021-10-27,SWE,69.158,0.325,
2021-10-28,SWE,70.553,0.339,
2021-10-29,SWE,74.669,0.366,
2021-10-30,SWE,75.807,0.379,
2021-10-31,SWE,80.343,0.366,
2021-11-01,SWE,80.113,0.406,
2021-11-02,SWE,81.373,0.352,
2021-11-03,SWE,80.018,0.366,
2021-11-04,SWE,79.287,0.447,
2021-11-05,SWE,75.821,0.393,
2021-11-06,SWE,72.476,0.393,
2021-11-07,SWE,68.901,0.46,
2021-11-08,SWE,68.576,0.447,
